date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2015-12-22,5.708333333333333,7.0,3.0,4.708333333333333,-4.458333333333333,-4.5,3.6666666666666665,-5.125,-5.541666666666667,1022.0,1020.5,1020.5833333333334,98.0,96.0,94.0,94.0,93.0,91.0,7.0,2.0,-3.0,3.0,-6.0,-5.0,5.0,1.0,-5.0,3.0,-6.0,-6.0,1025.0,1023.0,1021.0,1019.0,1020.0,1020.0,0.0,0.0,0.0
2015-12-23,6.791666666666667,9.0,3.0,5.708333333333333,4.708333333333333,-4.458333333333333,3.5,3.6666666666666665,-5.125,1017.125,1022.0,1020.5,94.0,98.0,96.0,89.0,94.0,93.0,7.0,7.0,2.0,3.0,3.0,-6.0,4.0,5.0,1.0,3.0,3.0,-6.0,1020.0,1025.0,1023.0,1015.0,1019.0,1020.0,0.0,0.0,0.0
2015-12-24,5.958333333333333,8.0,2.0,6.791666666666667,5.708333333333333,4.708333333333333,5.958333333333333,3.5,3.6666666666666665,1020.4166666666666,1017.125,1022.0,97.0,94.0,98.0,91.0,89.0,94.0,9.0,7.0,7.0,3.0,3.0,3.0,8.0,4.0,5.0,3.0,3.0,3.0,1022.0,1020.0,1025.0,1019.0,1015.0,1019.0,0.0,0.0,0.0
2015-12-25,2.125,4.0,0.0,5.958333333333333,6.791666666666667,5.708333333333333,4.166666666666667,5.958333333333333,3.5,1025.9166666666667,1020.4166666666666,1017.125,98.0,97.0,94.0,88.0,91.0,89.0,8.0,9.0,7.0,2.0,3.0,3.0,6.0,8.0,4.0,2.0,3.0,3.0,1030.0,1022.0,1020.0,1021.0,1019.0,1015.0,0.0,0.0,0.0
2015-12-26,6.166666666666667,10.0,3.0,2.125,5.958333333333333,6.791666666666667,1.4166666666666667,4.166666666666667,5.958333333333333,1027.2916666666667,1025.9166666666667,1020.4166666666666,98.0,98.0,97.0,94.0,88.0,91.0,4.0,8.0,9.0,0.0,2.0,3.0,4.0,6.0,8.0,0.0,2.0,3.0,1030.0,1030.0,1022.0,1024.0,1021.0,1019.0,0.0,0.0,0.0
2015-12-27,4.291666666666667,10.0,0.0,6.166666666666667,2.125,5.958333333333333,4.75,1.4166666666666667,4.166666666666667,1020.2916666666666,1027.2916666666667,1025.9166666666667,97.0,98.0,98.0,91.0,94.0,88.0,10.0,4.0,8.0,3.0,0.0,2.0,8.0,4.0,6.0,2.0,0.0,2.0,1026.0,1030.0,1030.0,1014.0,1024.0,1021.0,0.0,0.0,0.0
2015-12-28,-1.0833333333333333,0.0,-2.0,4.291666666666667,6.166666666666667,2.125,1.8333333333333333,4.75,1.4166666666666667,1023.5833333333334,1020.2916666666666,1027.2916666666667,93.0,97.0,98.0,88.0,91.0,94.0,10.0,10.0,4.0,0.0,3.0,0.0,9.0,8.0,4.0,-2.0,2.0,0.0,1028.0,1026.0,1030.0,1016.0,1014.0,1024.0,0.0,0.0,0.0
2015-12-29,-3.4583333333333335,-2.0,-6.0,-1.0833333333333333,4.291666666666667,6.166666666666667,-2.0416666666666665,1.8333333333333333,4.75,1017.4166666666666,1023.5833333333334,1020.2916666666666,93.0,93.0,97.0,90.0,88.0,91.0,0.0,10.0,10.0,-2.0,0.0,3.0,-1.0,9.0,8.0,-3.0,-2.0,2.0,1019.0,1028.0,1026.0,1017.0,1016.0,1014.0,0.2,0.0,0.0
2015-12-30,-6.875,-6.0,-8.0,-3.4583333333333335,-1.0833333333333333,4.291666666666667,-6.875,-2.0416666666666665,1.8333333333333333,1030.75,1017.4166666666666,1023.5833333333334,89.0,93.0,93.0,73.0,90.0,88.0,-2.0,0.0,10.0,-6.0,-2.0,0.0,-3.0,-1.0,9.0,-10.0,-3.0,-2.0,1038.0,1019.0,1028.0,1020.0,1017.0,1016.0,0.0,0.2,0.0
2015-12-31,-7.625,-6.0,-8.0,-6.875,-3.4583333333333335,-1.0833333333333333,-10.375,-6.875,-2.0416666666666665,1039.8333333333333,1030.75,1017.4166666666666,79.0,89.0,93.0,78.0,73.0,90.0,-6.0,-2.0,0.0,-8.0,-6.0,-2.0,-10.0,-3.0,-1.0,-12.0,-10.0,-3.0,1041.0,1038.0,1019.0,1038.0,1020.0,1017.0,0.0,0.0,0.2
2016-01-01,-8.666666666666666,-8.0,-12.0,-7.625,-6.875,-3.4583333333333335,-10.666666666666666,-10.375,-6.875,1033.5416666666667,1039.8333333333333,1030.75,85.0,79.0,89.0,80.0,78.0,73.0,-6.0,-6.0,-2.0,-8.0,-8.0,-6.0,-10.0,-10.0,-3.0,-12.0,-12.0,-10.0,1038.0,1041.0,1038.0,1030.0,1038.0,1020.0,0.0,0.0,0.0
2016-01-02,-14.25,-13.0,-16.0,-8.666666666666666,-7.625,-6.875,-12.083333333333334,-10.666666666666666,-10.375,945.0833333333334,1033.5416666666667,1039.8333333333333,81.0,85.0,79.0,73.0,80.0,78.0,-8.0,-6.0,-6.0,-12.0,-8.0,-8.0,-10.0,-10.0,-10.0,-16.0,-12.0,-12.0,1033.0,1038.0,1041.0,1029.0,1030.0,1038.0,0.0,0.0,0.0
2016-01-03,-14.333333333333334,-7.0,-16.0,-14.25,-8.666666666666666,-7.625,-15.75,-12.083333333333334,-10.666666666666666,1034.125,945.0833333333334,1033.5416666666667,91.0,81.0,85.0,90.0,73.0,80.0,-13.0,-8.0,-6.0,-16.0,-12.0,-8.0,-15.0,-10.0,-10.0,-16.0,-16.0,-12.0,1035.0,1033.0,1038.0,1033.0,1029.0,1030.0,0.0,0.0,0.0
2016-01-04,-4.833333333333333,-2.0,-14.0,-14.333333333333334,-14.25,-8.666666666666666,-15.458333333333334,-15.75,-12.083333333333334,1028.25,1034.125,945.0833333333334,92.0,91.0,81.0,91.0,90.0,73.0,-7.0,-13.0,-8.0,-16.0,-16.0,-12.0,-8.0,-15.0,-10.0,-16.0,-16.0,-16.0,1033.0,1035.0,1033.0,1020.0,1033.0,1029.0,0.0,0.0,0.0
2016-01-05,-9.5,-5.0,-12.0,-4.833333333333333,-14.333333333333334,-14.25,-5.541666666666667,-15.458333333333334,-15.75,1015.375,1028.25,1034.125,94.0,92.0,91.0,93.0,91.0,90.0,-2.0,-7.0,-13.0,-14.0,-16.0,-16.0,-3.0,-8.0,-15.0,-14.0,-16.0,-16.0,1017.0,1033.0,1035.0,1015.0,1020.0,1033.0,0.1,0.0,0.0
2016-01-06,-9.625,-8.0,-13.0,-9.5,-4.833333333333333,-14.333333333333334,-10.416666666666666,-5.541666666666667,-15.458333333333334,1010.5833333333334,1015.375,1028.25,96.0,94.0,92.0,92.0,93.0,91.0,-5.0,-2.0,-7.0,-12.0,-14.0,-16.0,-6.0,-3.0,-8.0,-13.0,-14.0,-16.0,1014.0,1017.0,1033.0,1009.0,1015.0,1020.0,0.0,0.1,0.0
2016-01-07,-5.583333333333333,-4.0,-8.0,-9.625,-9.5,-4.833333333333333,-9.833333333333334,-10.416666666666666,-5.541666666666667,1012.6666666666666,1010.5833333333334,1015.375,99.0,96.0,94.0,96.0,92.0,93.0,-8.0,-5.0,-2.0,-13.0,-12.0,-14.0,-8.0,-6.0,-3.0,-12.0,-13.0,-14.0,1014.0,1014.0,1017.0,1010.0,1009.0,1015.0,0.0,0.0,0.1
2016-01-08,-4.875,-4.0,-7.0,-5.583333333333333,-9.625,-9.5,-5.75,-9.833333333333334,-10.416666666666666,1005.25,1012.6666666666666,1010.5833333333334,98.0,99.0,96.0,97.0,96.0,92.0,-4.0,-8.0,-5.0,-8.0,-13.0,-12.0,-5.0,-8.0,-6.0,-8.0,-12.0,-13.0,1010.0,1014.0,1014.0,1001.0,1010.0,1009.0,0.0,0.0,0.0
2016-01-09,-2.1666666666666665,0.0,-7.0,-4.875,-5.583333333333333,-9.625,-5.166666666666667,-5.75,-9.833333333333334,1004.1666666666666,1005.25,1012.6666666666666,99.0,98.0,99.0,96.0,97.0,96.0,-4.0,-4.0,-8.0,-7.0,-8.0,-13.0,-5.0,-5.0,-8.0,-6.0,-8.0,-12.0,1007.0,1010.0,1014.0,1001.0,1001.0,1010.0,0.0,0.0,0.0
2016-01-10,-1.6666666666666667,0.0,-4.0,-2.1666666666666665,-4.875,-5.583333333333333,-1.9583333333333333,-5.166666666666667,-5.75,1009.5833333333334,1004.1666666666666,1005.25,99.0,99.0,98.0,98.0,96.0,97.0,0.0,-4.0,-4.0,-7.0,-7.0,-8.0,0.0,-5.0,-5.0,-7.0,-6.0,-8.0,1013.0,1007.0,1010.0,1007.0,1001.0,1001.0,0.0,0.0,0.0
2016-01-11,-2.9583333333333335,-1.0,-4.0,-1.6666666666666667,-2.1666666666666665,-4.875,-1.5833333333333333,-1.9583333333333333,-5.166666666666667,1013.5833333333334,1009.5833333333334,1004.1666666666666,99.0,99.0,99.0,98.0,98.0,96.0,0.0,0.0,-4.0,-4.0,-7.0,-7.0,0.0,0.0,-5.0,-3.0,-7.0,-6.0,1015.0,1013.0,1007.0,1011.0,1007.0,1001.0,0.0,0.0,0.0
2016-01-12,0.5416666666666666,1.0,-1.0,-2.9583333333333335,-1.6666666666666667,-2.1666666666666665,-3.125,-1.5833333333333333,-1.9583333333333333,1008.125,1013.5833333333334,1009.5833333333334,99.0,99.0,99.0,98.0,98.0,98.0,-1.0,0.0,0.0,-4.0,-4.0,-7.0,-2.0,0.0,0.0,-4.0,-3.0,-7.0,1010.0,1015.0,1013.0,1002.0,1011.0,1007.0,0.0,0.0,0.0
2016-01-13,-0.625,1.0,-2.0,0.5416666666666666,-2.9583333333333335,-1.6666666666666667,0.5,-3.125,-1.5833333333333333,992.5833333333334,1008.125,1013.5833333333334,100.0,99.0,99.0,99.0,98.0,98.0,1.0,-1.0,0.0,-1.0,-4.0,-4.0,2.0,-2.0,0.0,-1.0,-4.0,-3.0,1001.0,1010.0,1015.0,988.0,1002.0,1011.0,0.0,0.0,0.0
2016-01-14,-1.375,1.0,-5.0,-0.625,0.5416666666666666,-2.9583333333333335,-0.7916666666666666,0.5,-3.125,1002.0416666666666,992.5833333333334,1008.125,100.0,100.0,99.0,98.0,99.0,98.0,1.0,1.0,-1.0,-2.0,-1.0,-4.0,1.0,2.0,-2.0,-2.0,-1.0,-4.0,1006.0,1001.0,1010.0,994.0,988.0,1002.0,0.0,0.0,0.0
2016-01-15,-3.9166666666666665,-2.0,-6.0,-1.375,-0.625,0.5416666666666666,-1.6666666666666667,-0.7916666666666666,0.5,1011.3333333333334,1002.0416666666666,992.5833333333334,99.0,100.0,100.0,96.0,98.0,99.0,1.0,1.0,1.0,-5.0,-2.0,-1.0,1.0,1.0,2.0,-4.0,-2.0,-1.0,1017.0,1006.0,1001.0,1005.0,994.0,988.0,0.0,0.0,0.0
2016-01-16,-1.0416666666666667,0.0,-5.0,-3.9166666666666665,-1.375,-0.625,-4.375,-1.6666666666666667,-0.7916666666666666,1016.0,1011.3333333333334,1002.0416666666666,97.0,99.0,100.0,95.0,96.0,98.0,-2.0,1.0,1.0,-6.0,-5.0,-2.0,-2.0,1.0,1.0,-6.0,-4.0,-2.0,1018.0,1017.0,1006.0,1010.0,1005.0,994.0,0.0,0.0,0.0
2016-01-17,-7.458333333333333,-5.0,-9.0,-1.0416666666666667,-3.9166666666666665,-1.375,-1.375,-4.375,-1.6666666666666667,1007.4166666666666,1016.0,1011.3333333333334,97.0,97.0,99.0,96.0,95.0,96.0,0.0,-2.0,1.0,-5.0,-6.0,-5.0,0.0,-2.0,1.0,-5.0,-6.0,-4.0,1012.0,1018.0,1017.0,1004.0,1010.0,1005.0,0.0,0.0,0.0
2016-01-18,-8.083333333333334,-7.0,-9.0,-7.458333333333333,-1.0416666666666667,-3.9166666666666665,-7.875,-1.375,-4.375,1015.4583333333334,1007.4166666666666,1016.0,97.0,97.0,97.0,96.0,96.0,95.0,-5.0,0.0,-2.0,-9.0,-5.0,-6.0,-5.0,0.0,-2.0,-9.0,-5.0,-6.0,1017.0,1012.0,1018.0,1013.0,1004.0,1010.0,0.0,0.0,0.0
2016-01-19,-6.166666666666667,-5.0,-7.0,-8.083333333333334,-7.458333333333333,-1.0416666666666667,-8.583333333333334,-7.875,-1.375,1013.6666666666666,1015.4583333333334,1007.4166666666666,96.0,97.0,97.0,95.0,96.0,96.0,-7.0,-5.0,0.0,-9.0,-9.0,-5.0,-7.0,-5.0,0.0,-10.0,-9.0,-5.0,1016.0,1017.0,1012.0,1012.0,1013.0,1004.0,0.0,0.0,0.0
2016-01-20,-9.041666666666666,-6.0,-13.0,-6.166666666666667,-8.083333333333334,-7.458333333333333,-6.916666666666667,-8.583333333333334,-7.875,1013.125,1013.6666666666666,1015.4583333333334,96.0,96.0,97.0,95.0,95.0,96.0,-5.0,-7.0,-5.0,-7.0,-9.0,-9.0,-6.0,-7.0,-5.0,-8.0,-10.0,-9.0,1017.0,1016.0,1017.0,1011.0,1012.0,1013.0,0.0,0.0,0.0
2016-01-21,-9.75,-7.0,-14.0,-9.041666666666666,-6.166666666666667,-8.083333333333334,-9.041666666666666,-6.916666666666667,-8.583333333333334,1020.2916666666666,1013.125,1013.6666666666666,99.0,96.0,96.0,98.0,95.0,95.0,-6.0,-5.0,-7.0,-13.0,-7.0,-9.0,-7.0,-6.0,-7.0,-13.0,-8.0,-10.0,1021.0,1017.0,1016.0,1018.0,1011.0,1012.0,0.0,0.0,0.0
2016-01-22,-9.083333333333334,-7.0,-12.0,-9.75,-9.041666666666666,-6.166666666666667,-9.75,-9.041666666666666,-6.916666666666667,1019.6666666666666,1020.2916666666666,1013.125,99.0,99.0,96.0,98.0,98.0,95.0,-7.0,-6.0,-5.0,-14.0,-13.0,-7.0,-7.0,-7.0,-6.0,-13.0,-13.0,-8.0,1021.0,1021.0,1017.0,1019.0,1018.0,1011.0,0.0,0.0,0.0
2016-01-23,-11.416666666666666,-8.0,-15.0,-9.083333333333334,-9.75,-9.041666666666666,-9.416666666666666,-9.75,-9.041666666666666,1028.3333333333333,1019.6666666666666,1020.2916666666666,99.0,99.0,99.0,98.0,98.0,98.0,-7.0,-7.0,-6.0,-12.0,-14.0,-13.0,-7.0,-7.0,-7.0,-12.0,-13.0,-13.0,1033.0,1021.0,1021.0,1022.0,1019.0,1018.0,0.0,0.0,0.0
2016-01-24,-13.125,-9.0,-16.0,-11.416666666666666,-9.083333333333334,-9.75,-11.333333333333334,-9.416666666666666,-9.75,1032.7916666666667,1028.3333333333333,1019.6666666666666,100.0,99.0,99.0,98.0,98.0,98.0,-8.0,-7.0,-7.0,-15.0,-12.0,-14.0,-9.0,-7.0,-7.0,-14.0,-12.0,-13.0,1035.0,1033.0,1021.0,1032.0,1022.0,1019.0,0.0,0.0,0.0
2016-01-25,-7.5,-3.0,-14.0,-13.125,-11.416666666666666,-9.083333333333334,-13.041666666666666,-11.333333333333334,-9.416666666666666,1034.25,1032.7916666666667,1028.3333333333333,100.0,100.0,99.0,97.0,98.0,98.0,-9.0,-8.0,-7.0,-16.0,-15.0,-12.0,-10.0,-9.0,-7.0,-16.0,-14.0,-12.0,1035.0,1035.0,1033.0,1032.0,1032.0,1022.0,0.0,0.0,0.0
2016-01-26,-6.041666666666667,-4.0,-9.0,-7.5,-13.125,-11.416666666666666,-7.458333333333333,-13.041666666666666,-11.333333333333334,1024.0416666666667,1034.25,1032.7916666666667,99.0,100.0,100.0,96.0,97.0,98.0,-3.0,-9.0,-8.0,-14.0,-16.0,-15.0,-3.0,-10.0,-9.0,-14.0,-16.0,-14.0,1032.0,1035.0,1035.0,1019.0,1032.0,1032.0,0.0,0.0,0.0
2016-01-27,0.2916666666666667,1.0,-4.0,-6.041666666666667,-7.5,-13.125,-5.958333333333333,-7.458333333333333,-13.041666666666666,1025.8333333333333,1024.0416666666667,1034.25,99.0,99.0,100.0,97.0,96.0,97.0,-4.0,-3.0,-9.0,-9.0,-14.0,-16.0,-4.0,-3.0,-10.0,-9.0,-14.0,-16.0,1028.0,1032.0,1035.0,1021.0,1019.0,1032.0,0.0,0.0,0.0
2016-01-28,2.4583333333333335,4.0,1.0,0.2916666666666667,-6.041666666666667,-7.5,0.25,-5.958333333333333,-7.458333333333333,1017.5833333333334,1025.8333333333333,1024.0416666666667,100.0,99.0,99.0,99.0,97.0,96.0,1.0,-4.0,-3.0,-4.0,-9.0,-14.0,1.0,-4.0,-3.0,-4.0,-9.0,-14.0,1023.0,1028.0,1032.0,1015.0,1021.0,1019.0,0.0,0.0,0.0
2016-01-29,0.5416666666666666,2.0,-1.0,2.4583333333333335,0.2916666666666667,-6.041666666666667,2.4166666666666665,0.25,-5.958333333333333,1014.5416666666666,1017.5833333333334,1025.8333333333333,100.0,100.0,99.0,97.0,99.0,97.0,4.0,1.0,-4.0,1.0,-4.0,-9.0,4.0,1.0,-4.0,1.0,-4.0,-9.0,1018.0,1023.0,1028.0,1013.0,1015.0,1021.0,0.0,0.0,0.0
2016-01-30,1.0416666666666667,4.0,-1.0,0.5416666666666666,2.4583333333333335,0.2916666666666667,0.0,2.4166666666666665,0.25,1022.2916666666666,1014.5416666666666,1017.5833333333334,98.0,100.0,100.0,96.0,97.0,99.0,2.0,4.0,1.0,-1.0,1.0,-4.0,1.0,4.0,1.0,-1.0,1.0,-4.0,1024.0,1018.0,1023.0,1018.0,1013.0,1015.0,0.0,0.0,0.0
2016-01-31,1.2083333333333333,3.0,0.0,1.0416666666666667,0.5416666666666666,2.4583333333333335,-0.041666666666666664,0.0,2.4166666666666665,1021.0833333333334,1022.2916666666666,1014.5416666666666,97.0,98.0,100.0,92.0,96.0,97.0,4.0,2.0,4.0,-1.0,-1.0,1.0,3.0,1.0,4.0,-1.0,-1.0,1.0,1024.0,1024.0,1018.0,1015.0,1018.0,1013.0,0.0,0.0,0.0
2016-02-01,0.4166666666666667,3.0,-1.0,1.2083333333333333,1.0416666666666667,0.5416666666666666,0.3333333333333333,-0.041666666666666664,0.0,1007.375,1021.0833333333334,1022.2916666666666,97.0,97.0,98.0,94.0,92.0,96.0,3.0,4.0,2.0,0.0,-1.0,-1.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,1014.0,1024.0,1024.0,1003.0,1015.0,1018.0,0.0,0.0,0.0
2016-02-02,2.5,5.0,-1.0,0.4166666666666667,1.2083333333333333,1.0416666666666667,-0.041666666666666664,0.3333333333333333,-0.041666666666666664,1012.0833333333334,1007.375,1021.0833333333334,97.0,97.0,97.0,96.0,94.0,92.0,3.0,3.0,4.0,-1.0,0.0,-1.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,1018.0,1014.0,1024.0,1009.0,1003.0,1015.0,0.0,0.0,0.0
2016-02-03,4.5,8.0,2.0,2.5,0.4166666666666667,1.2083333333333333,1.9583333333333333,-0.041666666666666664,0.3333333333333333,1013.4166666666666,1012.0833333333334,1007.375,97.0,97.0,97.0,96.0,96.0,94.0,5.0,3.0,3.0,-1.0,-1.0,0.0,5.0,2.0,3.0,-1.0,-1.0,-1.0,1018.0,1018.0,1014.0,1011.0,1009.0,1003.0,0.0,0.0,0.0
2016-02-04,1.4583333333333333,3.0,-1.0,4.5,2.5,0.4166666666666667,3.7916666666666665,1.9583333333333333,-0.041666666666666664,1009.8333333333334,1013.4166666666666,1012.0833333333334,97.0,97.0,97.0,96.0,96.0,96.0,8.0,5.0,3.0,2.0,-1.0,-1.0,6.0,5.0,2.0,2.0,-1.0,-1.0,1012.0,1018.0,1018.0,1008.0,1011.0,1009.0,0.0,0.0,0.0
2016-02-05,-0.25,2.0,-2.0,1.4583333333333333,4.5,2.5,1.0416666666666667,3.7916666666666665,1.9583333333333333,1011.9583333333334,1009.8333333333334,1013.4166666666666,97.0,97.0,97.0,96.0,96.0,96.0,3.0,8.0,5.0,-1.0,2.0,-1.0,2.0,6.0,5.0,-1.0,2.0,-1.0,1014.0,1012.0,1018.0,1011.0,1008.0,1011.0,0.0,0.0,0.0
2016-02-06,-0.75,2.0,-2.0,-0.25,1.4583333333333333,4.5,-1.375,1.0416666666666667,3.7916666666666665,1019.0833333333334,1011.9583333333334,1009.8333333333334,98.0,97.0,97.0,90.0,96.0,96.0,2.0,3.0,8.0,-2.0,-1.0,2.0,0.0,2.0,6.0,-2.0,-1.0,2.0,1023.0,1014.0,1012.0,1014.0,1011.0,1008.0,0.0,0.0,0.0
2016-02-07,-1.125,2.0,-3.0,-0.75,-0.25,1.4583333333333333,-4.083333333333333,-1.375,1.0416666666666667,1025.7083333333333,1019.0833333333334,1011.9583333333334,89.0,98.0,97.0,77.0,90.0,96.0,2.0,2.0,3.0,-2.0,-2.0,-1.0,-2.0,0.0,2.0,-5.0,-2.0,-1.0,1028.0,1023.0,1014.0,1023.0,1014.0,1011.0,0.0,0.0,0.0
2016-02-08,-0.4166666666666667,3.0,-2.0,-1.125,-0.75,-0.25,-4.958333333333333,-4.083333333333333,-1.375,1027.25,1025.7083333333333,1019.0833333333334,79.0,89.0,98.0,78.0,77.0,90.0,2.0,2.0,2.0,-3.0,-2.0,-2.0,-4.0,-2.0,0.0,-6.0,-5.0,-2.0,1029.0,1028.0,1023.0,1025.0,1023.0,1014.0,0.0,0.0,0.0
2016-02-09,0.5416666666666666,3.0,-1.0,-0.4166666666666667,-1.125,-0.75,-3.7083333333333335,-4.958333333333333,-4.083333333333333,1023.0,1027.25,1025.7083333333333,90.0,79.0,89.0,85.0,78.0,77.0,3.0,2.0,2.0,-2.0,-3.0,-2.0,-2.0,-4.0,-2.0,-6.0,-6.0,-5.0,1025.0,1029.0,1028.0,1021.0,1025.0,1023.0,0.0,0.0,0.0
2016-02-10,2.3333333333333335,4.0,0.0,0.5416666666666666,-0.4166666666666667,-1.125,-1.25,-3.7083333333333335,-4.958333333333333,1016.6666666666666,1023.0,1027.25,97.0,90.0,79.0,80.0,85.0,78.0,3.0,3.0,2.0,-1.0,-2.0,-3.0,0.0,-2.0,-4.0,-4.0,-6.0,-6.0,1021.0,1025.0,1029.0,1014.0,1021.0,1025.0,0.0,0.0,0.0
2016-02-11,1.5833333333333333,3.0,0.0,2.3333333333333335,0.5416666666666666,-0.4166666666666667,1.4583333333333333,-1.25,-3.7083333333333335,1008.4583333333334,1016.6666666666666,1023.0,98.0,97.0,90.0,89.0,80.0,85.0,4.0,3.0,3.0,0.0,-1.0,-2.0,3.0,0.0,-2.0,0.0,-4.0,-6.0,1014.0,1021.0,1025.0,1003.0,1014.0,1021.0,0.0,0.0,0.0
2016-02-12,1.375,6.0,-1.0,1.5833333333333333,2.3333333333333335,0.5416666666666666,0.8333333333333334,1.4583333333333333,-1.25,1001.75,1008.4583333333334,1016.6666666666666,99.0,98.0,97.0,95.0,89.0,80.0,3.0,4.0,3.0,0.0,0.0,-1.0,2.0,3.0,0.0,0.0,0.0,-4.0,1007.0,1014.0,1021.0,998.0,1003.0,1014.0,0.0,0.0,0.0
2016-02-13,0.20833333333333334,2.0,-2.0,1.375,1.5833333333333333,2.3333333333333335,0.5,0.8333333333333334,1.4583333333333333,1012.7083333333334,1001.75,1008.4583333333334,95.0,99.0,98.0,94.0,95.0,89.0,6.0,3.0,4.0,-1.0,0.0,0.0,2.0,2.0,3.0,-1.0,0.0,0.0,1015.0,1007.0,1014.0,1008.0,998.0,1003.0,0.0,0.0,0.0
2016-02-14,1.625,3.0,0.0,0.20833333333333334,1.375,1.5833333333333333,-0.3333333333333333,0.5,0.8333333333333334,1011.125,1012.7083333333334,1001.75,96.0,95.0,99.0,95.0,94.0,95.0,2.0,6.0,3.0,-2.0,-1.0,0.0,1.0,2.0,2.0,-2.0,-1.0,0.0,1015.0,1015.0,1007.0,1004.0,1008.0,998.0,0.0,0.0,0.0
2016-02-15,5.291666666666667,9.0,0.0,1.625,0.20833333333333334,1.375,1.5416666666666667,-0.3333333333333333,0.5,999.625,1011.125,1012.7083333333334,99.0,96.0,95.0,95.0,95.0,94.0,3.0,2.0,6.0,0.0,-2.0,-1.0,3.0,1.0,2.0,0.0,-2.0,-1.0,1007.0,1015.0,1015.0,995.0,1004.0,1008.0,0.0,0.0,0.0
2016-02-16,5.666666666666667,8.0,1.0,5.291666666666667,1.625,0.20833333333333334,5.083333333333333,1.5416666666666667,-0.3333333333333333,1010.5833333333334,999.625,1011.125,98.0,99.0,96.0,93.0,95.0,95.0,9.0,3.0,2.0,0.0,0.0,-2.0,8.0,3.0,1.0,1.0,0.0,-2.0,1012.0,1007.0,1015.0,1008.0,995.0,1004.0,0.0,0.0,0.0
2016-02-17,-0.25,3.0,-2.0,5.666666666666667,5.291666666666667,1.625,4.875,5.083333333333333,1.5416666666666667,1022.875,1010.5833333333334,999.625,98.0,98.0,99.0,96.0,93.0,95.0,8.0,9.0,3.0,1.0,0.0,0.0,8.0,8.0,3.0,1.0,1.0,0.0,1034.0,1012.0,1007.0,1011.0,1008.0,995.0,0.0,0.0,0.0
2016-02-18,-0.7083333333333334,3.0,-2.0,-0.25,5.666666666666667,5.291666666666667,-0.08333333333333333,4.875,5.083333333333333,1037.25,1022.875,1010.5833333333334,97.0,98.0,98.0,91.0,96.0,93.0,3.0,8.0,9.0,-2.0,1.0,0.0,2.0,8.0,8.0,-2.0,1.0,1.0,1039.0,1034.0,1012.0,1035.0,1011.0,1008.0,0.0,0.0,0.0
2016-02-19,-0.75,3.0,-2.0,-0.7083333333333334,-0.25,5.666666666666667,-3.7083333333333335,-0.08333333333333333,4.875,1032.9166666666667,1037.25,1022.875,91.0,97.0,98.0,72.0,91.0,96.0,3.0,3.0,8.0,-2.0,-2.0,1.0,-1.0,2.0,8.0,-6.0,-2.0,1.0,1037.0,1039.0,1034.0,1028.0,1035.0,1011.0,0.0,0.0,0.0
2016-02-20,-1.2083333333333333,1.0,-2.0,-0.75,-0.7083333333333334,-0.25,-6.083333333333333,-3.7083333333333335,-0.08333333333333333,1025.125,1032.9166666666667,1037.25,79.0,91.0,97.0,75.0,72.0,91.0,3.0,3.0,3.0,-2.0,-2.0,-2.0,-4.0,-1.0,2.0,-8.0,-6.0,-2.0,1028.0,1037.0,1039.0,1023.0,1028.0,1035.0,0.0,0.0,0.0
2016-02-21,-0.25,2.0,-3.0,-1.2083333333333333,-0.75,-0.7083333333333334,-6.166666666666667,-6.083333333333333,-3.7083333333333335,1024.5833333333333,1025.125,1032.9166666666667,75.0,79.0,91.0,73.0,75.0,72.0,1.0,3.0,3.0,-2.0,-2.0,-2.0,-5.0,-4.0,-1.0,-7.0,-8.0,-6.0,1026.0,1028.0,1037.0,1021.0,1023.0,1028.0,0.0,0.0,0.0
2016-02-22,4.75,8.0,1.0,-0.25,-1.2083333333333333,-0.75,-3.25,-6.166666666666667,-6.083333333333333,1014.7083333333334,1024.5833333333333,1025.125,93.0,75.0,79.0,80.0,73.0,75.0,2.0,1.0,3.0,-3.0,-2.0,-2.0,0.0,-5.0,-4.0,-6.0,-7.0,-8.0,1021.0,1026.0,1028.0,1009.0,1021.0,1023.0,0.0,0.0,0.0
2016-02-23,7.333333333333333,10.0,6.0,4.75,-0.25,-1.2083333333333333,4.291666666666667,-3.25,-6.166666666666667,1004.875,1014.7083333333334,1024.5833333333333,98.0,93.0,75.0,96.0,80.0,73.0,8.0,2.0,1.0,1.0,-3.0,-2.0,8.0,0.0,-5.0,0.0,-6.0,-7.0,1008.0,1021.0,1026.0,1001.0,1009.0,1021.0,0.0,0.0,0.0
